group_id,apul_mean,peve_mean,ptua_mean,mean_spread,top_species,top_mean
OG_16592,NA,5083.657894736842,76095.53846153845,71011.88056680161,Pocillopora tuahiniensis,76095.53846153845
OG_00843,13809.55,4529.763157894737,58015.23076923077,53485.46761133603,Pocillopora tuahiniensis,58015.23076923077
OG_09596,41007.225,420.3157894736842,50621.05128205128,50200.735492577594,Pocillopora tuahiniensis,50621.05128205128
OG_02088,19620.7,38810.65789473683,9558.48717948718,29252.170715249653,Porites evermanni,38810.65789473683
OG_17961,NA,4320.605263157895,26394.48717948718,22073.881916329286,Pocillopora tuahiniensis,26394.48717948718
OG_15759,NA,1548.421052631579,21843.102564102563,20294.681511470983,Pocillopora tuahiniensis,21843.102564102563
OG_09247,9376.1,29292.684210526313,25625.20512820513,19916.584210526315,Porites evermanni,29292.684210526313
OG_04560,15388.85,9434.815789473683,27845.846153846152,18411.03036437247,Pocillopora tuahiniensis,27845.846153846152
OG_13066,2094.775,18347.26315789474,NA,16252.48815789474,Porites evermanni,18347.26315789474
OG_00314,7073.050000000001,1763.342105263158,15452.538461538461,13689.196356275303,Pocillopora tuahiniensis,15452.538461538461
OG_05874,12015.625,6150.5,18225.615384615383,12075.115384615383,Pocillopora tuahiniensis,18225.615384615383
OG_09806,3808.4,10656.684210526317,15085.205128205129,11276.80512820513,Pocillopora tuahiniensis,15085.205128205129
OG_10007,12979.424999999997,1715.2368421052631,5379.7692307692305,11264.188157894734,Acropora pulchra,12979.424999999997
OG_10002,4166.55,1443.5526315789473,12111.948717948719,10668.396086369772,Pocillopora tuahiniensis,12111.948717948719
OG_14790,18577.2,NA,28991.641025641024,10414.441025641023,Pocillopora tuahiniensis,28991.641025641024
OG_03671,10543.15,9637.473684210527,1982.3076923076928,8560.842307692306,Acropora pulchra,10543.15
OG_06119,6607.125,406.6052631578947,8902.897435897436,8496.29217273954,Pocillopora tuahiniensis,8902.897435897436
OG_08639,5043.175,3664.6052631578946,11533.948717948719,7869.343454790824,Pocillopora tuahiniensis,11533.948717948719
OG_00510,8326.325,628.8421052631579,1133.871794871795,7697.482894736842,Acropora pulchra,8326.325
OG_06152,2719.425,1686.9210526315787,8994.71794871795,7307.796896086371,Pocillopora tuahiniensis,8994.71794871795
OG_05875,9766.5,2487.789473684211,6951.5641025641025,7278.710526315789,Acropora pulchra,9766.5
OG_10332,NA,1235.078947368421,8113.692307692308,6878.613360323887,Pocillopora tuahiniensis,8113.692307692308
OG_16883,NA,196.81578947368425,6666.025641025641,6469.2098515519565,Pocillopora tuahiniensis,6666.025641025641
OG_02317,5936,985.0263157894736,7404.25641025641,6419.230094466937,Pocillopora tuahiniensis,7404.25641025641
OG_16747,NA,1758.7105263157896,8027.641025641025,6268.930499325235,Pocillopora tuahiniensis,8027.641025641025
OG_08842,383.125,600.2368421052631,6634.333333333334,6251.208333333334,Pocillopora tuahiniensis,6634.333333333334
OG_01486,2228.5,8346.578947368422,7334.564102564103,6118.078947368422,Porites evermanni,8346.578947368422
OG_09598,4014.375,1525.6052631578946,7216.74358974359,5691.138326585695,Pocillopora tuahiniensis,7216.74358974359
OG_01155,4164.8,1120.6052631578948,6415.923076923076,5295.317813765181,Pocillopora tuahiniensis,6415.923076923076
OG_03451,721.775,5829.184210526316,1606.2051282051282,5107.409210526316,Porites evermanni,5829.184210526316
OG_01177,415.05000000000007,2143.3947368421054,5383.128205128205,4968.078205128205,Pocillopora tuahiniensis,5383.128205128205
OG_05121,6128.4,2264.421052631579,7008.717948717948,4744.296896086369,Pocillopora tuahiniensis,7008.717948717948
OG_12286,4548.850000000001,46.76315789473684,NA,4502.086842105265,Acropora pulchra,4548.850000000001
OG_04238,794.3,5250.631578947368,894.2307692307692,4456.331578947368,Porites evermanni,5250.631578947368
OG_06279,828.7999999999998,1387.657894736842,5281.153846153848,4452.353846153847,Pocillopora tuahiniensis,5281.153846153848
OG_17389,NA,55.368421052631575,4480.461538461538,4425.093117408906,Pocillopora tuahiniensis,4480.461538461538
OG_06101,73.4,221.07894736842104,4331.820512820512,4258.420512820512,Pocillopora tuahiniensis,4331.820512820512
OG_01630,1179.9,2142.7105263157896,5168.51282051282,3988.6128205128202,Pocillopora tuahiniensis,5168.51282051282
OG_06998,3730.9249999999997,6496.9473684210525,2571.897435897435,3925.0499325236174,Porites evermanni,6496.9473684210525
OG_09597,1519.7000000000003,3742.0526315789475,5427.384615384615,3907.684615384615,Pocillopora tuahiniensis,5427.384615384615
OG_12331,556.825,4458.578947368422,NA,3901.753947368422,Porites evermanni,4458.578947368422
OG_02967,44.025,6.868421052631579,3897.0769230769233,3890.2085020242916,Pocillopora tuahiniensis,3897.0769230769233
OG_09896,4684.875,1832.2894736842104,1017.1025641025642,3667.7724358974356,Acropora pulchra,4684.875
OG_02124,5432.225,2709.1052631578946,1802.230769230769,3629.9942307692313,Acropora pulchra,5432.225
OG_13050,35464,38991.71052631579,NA,3527.7105263157864,Porites evermanni,38991.71052631579
OG_00355,291.25,293.89473684210526,3798.230769230769,3506.980769230769,Pocillopora tuahiniensis,3798.230769230769
OG_10008,580.95,3756.026315789474,719.8717948717949,3175.0763157894744,Porites evermanni,3756.026315789474
OG_10988,2923.6,5.526315789473684,NA,2918.073684210526,Acropora pulchra,2923.6
OG_08545,234.25,568.1315789473684,3131.1794871794873,2896.9294871794873,Pocillopora tuahiniensis,3131.1794871794873
OG_14180,2.7750000000000004,NA,2643.4358974358975,2640.6608974358974,Pocillopora tuahiniensis,2643.4358974358975
OG_15303,5472.524999999999,NA,2852.7179487179487,2619.80705128205,Acropora pulchra,5472.524999999999
OG_14793,226.025,NA,2772.435897435897,2546.410897435897,Pocillopora tuahiniensis,2772.435897435897
OG_16856,NA,109.94736842105263,2652.128205128205,2542.1808367071526,Pocillopora tuahiniensis,2652.128205128205
OG_16000,NA,2612.815789473684,110.10256410256412,2502.71322537112,Porites evermanni,2612.815789473684
OG_16159,NA,7518.631578947369,5025.974358974359,2492.65721997301,Porites evermanni,7518.631578947369
OG_09455,1128.125,3249.4736842105262,3602.333333333333,2474.208333333333,Pocillopora tuahiniensis,3602.333333333333
OG_01023,2646.75,251.73684210526318,1205.923076923077,2395.0131578947367,Acropora pulchra,2646.75
OG_14505,1307.15,NA,3601.794871794872,2294.644871794872,Pocillopora tuahiniensis,3601.794871794872
OG_12722,2720.425,431,NA,2289.425,Acropora pulchra,2720.425
OG_04514,2253.1,72.92105263157895,1027.5641025641025,2180.178947368421,Acropora pulchra,2253.1
OG_02190,2850.125,1173.6842105263158,3316.9230769230767,2143.238866396761,Pocillopora tuahiniensis,3316.9230769230767
OG_11156,2131.85,0.21052631578947376,NA,2131.6394736842103,Acropora pulchra,2131.85
OG_17646,NA,7.7894736842105265,2119.5897435897436,2111.8002699055332,Pocillopora tuahiniensis,2119.5897435897436
OG_14792,766.4,NA,2839.025641025641,2072.625641025641,Pocillopora tuahiniensis,2839.025641025641
OG_17666,NA,1231.3157894736846,3285.7179487179483,2054.4021592442637,Pocillopora tuahiniensis,3285.7179487179483
OG_02666,1896.725,497.02631578947364,2396.6153846153848,1899.589068825911,Pocillopora tuahiniensis,2396.6153846153848
OG_04799,619.85,2456.710526315789,566.7179487179487,1889.9925775978404,Porites evermanni,2456.710526315789
OG_17006,NA,0.05263157894736845,1878.4615384615386,1878.4089068825913,Pocillopora tuahiniensis,1878.4615384615386
OG_05749,867.225,2296.5,470.2307692307692,1826.2692307692307,Porites evermanni,2296.5
OG_08878,1812.75,2253.8421052631575,3576.5128205128203,1763.7628205128203,Pocillopora tuahiniensis,3576.5128205128203
OG_10523,1751.5,17.894736842105264,NA,1733.6052631578948,Acropora pulchra,1751.5
OG_12952,1732.0750000000003,0.18421052631578952,NA,1731.8907894736844,Acropora pulchra,1732.0750000000003
OG_07836,1629.6,2248,581.1025641025642,1666.8974358974358,Porites evermanni,2248
OG_17751,NA,113.10526315789473,1769.7179487179487,1656.612685560054,Pocillopora tuahiniensis,1769.7179487179487
OG_14803,80.725,NA,1729.897435897436,1649.1724358974361,Pocillopora tuahiniensis,1729.897435897436
OG_07000,3251.0500000000006,2319.421052631579,1616.5641025641028,1634.4858974358979,Acropora pulchra,3251.0500000000006
OG_01147,1738,142.8421052631579,224.87179487179486,1595.157894736842,Acropora pulchra,1738
OG_10055,1453.75,95.10526315789474,1686.3589743589744,1591.2537112010796,Pocillopora tuahiniensis,1686.3589743589744
OG_16665,NA,43.368421052631575,1624.7692307692307,1581.400809716599,Pocillopora tuahiniensis,1624.7692307692307
OG_07641,1324.2,2830.710526315789,2880.205128205128,1556.005128205128,Pocillopora tuahiniensis,2880.205128205128
OG_09024,1702.825,158.26315789473685,650.7948717948718,1544.5618421052632,Acropora pulchra,1702.825
OG_03780,573.825,90.71052631578947,1627.2564102564102,1536.5458839406208,Pocillopora tuahiniensis,1627.2564102564102
OG_01489,930.6,1495.5263157894738,2460.897435897436,1530.2974358974361,Pocillopora tuahiniensis,2460.897435897436
OG_06198,1135.675,832.7105263157895,2360.923076923077,1528.2125506072875,Pocillopora tuahiniensis,2360.923076923077
OG_11833,1530.7,9.263157894736837,NA,1521.4368421052632,Acropora pulchra,1530.7
OG_04327,2614.1,1095.0263157894738,2405.230769230769,1519.0736842105262,Acropora pulchra,2614.1
OG_06430,1012.2250000000001,245.0263157894737,1763.102564102564,1518.0762483130902,Pocillopora tuahiniensis,1763.102564102564
OG_13197,1957.55,451.42105263157896,NA,1506.128947368421,Acropora pulchra,1957.55
OG_08347,2081.05,746.9736842105264,2235.3076923076924,1488.3340080971661,Pocillopora tuahiniensis,2235.3076923076924
OG_03673,205.025,555.4473684210526,1685.5384615384617,1480.5134615384616,Pocillopora tuahiniensis,1685.5384615384617
OG_08096,8.850000000000003,177.6315789473684,1484.5384615384617,1475.6884615384618,Pocillopora tuahiniensis,1484.5384615384617
OG_11419,1466,2.289473684210525,NA,1463.7105263157894,Acropora pulchra,1466
OG_14407,3125.6,NA,1671.5384615384614,1454.0615384615385,Acropora pulchra,3125.6
OG_07394,748.2249999999999,53.236842105263165,1452.948717948718,1399.711875843455,Pocillopora tuahiniensis,1452.948717948718
OG_02000,127.6,199.71052631578948,1517.4358974358975,1389.8358974358976,Pocillopora tuahiniensis,1517.4358974358975
OG_01781,276.675,141.05263157894737,1503.769230769231,1362.7165991902837,Pocillopora tuahiniensis,1503.769230769231
OG_08271,359.925,253.42105263157896,1615.2820512820513,1361.8609986504723,Pocillopora tuahiniensis,1615.2820512820513
OG_02316,1463.2999999999997,112.15789473684212,533.5384615384615,1351.1421052631576,Acropora pulchra,1463.2999999999997
OG_01747,70.95,1386.9736842105262,845.5128205128206,1316.0236842105262,Porites evermanni,1386.9736842105262
OG_17014,NA,4906.078947368422,6216.717948717949,1310.6390013495275,Pocillopora tuahiniensis,6216.717948717949
OG_00752,467.525,1774.7368421052631,1088.5641025641025,1307.2118421052633,Porites evermanni,1774.7368421052631
OG_14455,15.475,NA,1295.7435897435898,1280.26858974359,Pocillopora tuahiniensis,1295.7435897435898
OG_06599,260.7,731.7631578947369,1540.3846153846155,1279.6846153846154,Pocillopora tuahiniensis,1540.3846153846155
OG_04651,900.225,146.65789473684214,1423.948717948718,1277.290823211876,Pocillopora tuahiniensis,1423.948717948718
OG_18285,NA,127.39473684210529,1391.3333333333333,1263.938596491228,Pocillopora tuahiniensis,1391.3333333333333
OG_00171,1723.375,636.6842105263158,474.8205128205128,1248.5544871794873,Acropora pulchra,1723.375
OG_02439,130.69999999999996,427.65789473684214,1341.4358974358975,1210.7358974358974,Pocillopora tuahiniensis,1341.4358974358975
OG_03269,1488.6,340.92105263157885,1547.2051282051282,1206.2840755735492,Pocillopora tuahiniensis,1547.2051282051282
OG_05514,623.2749999999999,1821.2894736842104,1264.3333333333335,1198.0144736842105,Porites evermanni,1821.2894736842104
OG_00430,292.6499999999999,1011.078947368421,1480.7948717948718,1188.144871794872,Pocillopora tuahiniensis,1480.7948717948718
OG_09657,1591.8,434.8421052631579,1347.051282051282,1156.957894736842,Acropora pulchra,1591.8
OG_12878,1866.3,3003.1052631578946,NA,1136.8052631578946,Porites evermanni,3003.1052631578946
OG_06670,1819.75,691.2894736842106,1103.3076923076924,1128.4605263157894,Acropora pulchra,1819.75
OG_04115,1200.225,83.94736842105263,163.33333333333334,1116.2776315789472,Acropora pulchra,1200.225
OG_13910,32026,NA,33141.48717948718,1115.4871794871797,Pocillopora tuahiniensis,33141.48717948718
OG_03298,1244,130.5263157894737,218.6153846153846,1113.4736842105262,Acropora pulchra,1244
OG_01354,1417.925,676.6052631578948,313.79487179487177,1104.1301282051281,Acropora pulchra,1417.925
OG_10267,NA,10881.552631578947,11976.02564102564,1094.473009446694,Pocillopora tuahiniensis,11976.02564102564
OG_03330,1517.875,429.8157894736842,932.7692307692308,1088.0592105263158,Acropora pulchra,1517.875
OG_00466,573.025,1397.9736842105262,318.15384615384613,1079.81983805668,Porites evermanni,1397.9736842105262
OG_10183,79.45,1153.6842105263156,163.46153846153845,1074.2342105263156,Porites evermanni,1153.6842105263156
OG_01121,6.125,817.0263157894736,1049.6666666666667,1043.5416666666667,Pocillopora tuahiniensis,1049.6666666666667
OG_06384,331.25,177.92105263157896,1202.7435897435898,1024.8225371120109,Pocillopora tuahiniensis,1202.7435897435898
OG_07508,1076.075,53.94736842105264,339.1794871794872,1022.1276315789474,Acropora pulchra,1076.075
OG_13484,420.725,1432.736842105263,NA,1012.0118421052629,Porites evermanni,1432.736842105263
OG_12107,1505.125,499.0789473684211,NA,1006.046052631579,Acropora pulchra,1505.125
OG_05718,842.075,1307.7105263157896,1847.6923076923076,1005.6173076923076,Pocillopora tuahiniensis,1847.6923076923076
OG_01981,971.45,1972.2894736842104,976.1538461538462,1000.8394736842104,Porites evermanni,1972.2894736842104
OG_04538,1324.1,507.94736842105266,325.79487179487177,998.3051282051281,Acropora pulchra,1324.1
OG_01475,605.35,1137.9473684210527,150.41025641025644,987.5371120107962,Porites evermanni,1137.9473684210527
OG_05366,534.875,383.6052631578947,1371,987.3947368421053,Pocillopora tuahiniensis,1371
OG_01223,164.05,118.13157894736841,1105.3333333333335,987.201754385965,Pocillopora tuahiniensis,1105.3333333333335
OG_15121,2720.425,NA,1751.3333333333333,969.0916666666669,Acropora pulchra,2720.425
OG_04243,437.45,120.5263157894737,1080.3076923076924,959.7813765182186,Pocillopora tuahiniensis,1080.3076923076924
OG_10450,951.3,6.657894736842104,NA,944.6421052631579,Acropora pulchra,951.3
OG_01317,955.4,553.2105263157894,1478.179487179487,924.9689608636977,Pocillopora tuahiniensis,1478.179487179487
OG_02184,1149.8,227.8684210526316,618.0769230769231,921.9315789473684,Acropora pulchra,1149.8
OG_08920,189.75,1102.8157894736842,521.2564102564103,913.0657894736842,Porites evermanni,1102.8157894736842
OG_04247,1253.55,757.578947368421,348.64102564102564,904.9089743589743,Acropora pulchra,1253.55
OG_08622,1106.7,1199.0263157894738,1980.051282051282,873.3512820512819,Pocillopora tuahiniensis,1980.051282051282
OG_07892,1151.775,279.47368421052636,415.0769230769231,872.3013157894737,Acropora pulchra,1151.775
OG_11813,1160.0250000000003,291.2894736842106,NA,868.7355263157897,Acropora pulchra,1160.0250000000003
OG_12568,983.0499999999998,1851.7105263157896,NA,868.6605263157898,Porites evermanni,1851.7105263157896
OG_15459,176.675,NA,1039.7948717948718,863.1198717948719,Pocillopora tuahiniensis,1039.7948717948718
OG_01608,576.375,996.0263157894736,1427.102564102564,850.727564102564,Pocillopora tuahiniensis,1427.102564102564
OG_07958,102.35,54.65789473684211,903.3333333333333,848.6754385964912,Pocillopora tuahiniensis,903.3333333333333
OG_16789,NA,211.73684210526318,1049.4358974358975,837.6990553306343,Pocillopora tuahiniensis,1049.4358974358975
OG_09486,776.6499999999999,1611.6315789473683,1364.923076923077,834.9815789473685,Porites evermanni,1611.6315789473683
OG_00572,1136.95,309.5526315789474,370.2307692307692,827.3973684210526,Acropora pulchra,1136.95
OG_10205,1202.775,376.6578947368421,695.1538461538462,826.117105263158,Acropora pulchra,1202.775
OG_14262,4.4,NA,824.4358974358975,820.0358974358975,Pocillopora tuahiniensis,824.4358974358975
OG_04723,626.375,188.92105263157896,991.0512820512821,802.1302294197031,Pocillopora tuahiniensis,991.0512820512821
OG_09174,59.22500000000001,110.73684210526315,856.7179487179487,797.4929487179487,Pocillopora tuahiniensis,856.7179487179487
OG_13201,50.95,839.2631578947369,NA,788.3131578947368,Porites evermanni,839.2631578947369
OG_15137,1236.225,NA,449.9230769230769,786.301923076923,Acropora pulchra,1236.225
OG_09487,1195.8,1852.9736842105262,1975.4615384615383,779.6615384615384,Pocillopora tuahiniensis,1975.4615384615383
OG_10265,NA,366.1842105263158,1140.6153846153845,774.4311740890687,Pocillopora tuahiniensis,1140.6153846153845
OG_03291,410.125,413.7105263157895,1184.4871794871794,774.3621794871794,Pocillopora tuahiniensis,1184.4871794871794
OG_09310,184.75,335.8421052631579,957.3589743589743,772.6089743589743,Pocillopora tuahiniensis,957.3589743589743
OG_07183,174.5,161.94736842105266,931.2564102564103,769.3090418353577,Pocillopora tuahiniensis,931.2564102564103
OG_17483,NA,360.07894736842104,1121.5384615384614,761.4595141700404,Pocillopora tuahiniensis,1121.5384615384614
OG_02220,587.225,272.5526315789474,1009.5897435897435,737.0371120107961,Pocillopora tuahiniensis,1009.5897435897435
OG_06931,227.625,154.10526315789474,885.1794871794872,731.0742240215925,Pocillopora tuahiniensis,885.1794871794872
OG_04789,1595.225,913.7894736842105,867.1538461538462,728.0711538461537,Acropora pulchra,1595.225
OG_15208,288.95,NA,1010.9230769230769,721.9730769230769,Pocillopora tuahiniensis,1010.9230769230769
OG_08874,520.55,69.92105263157895,788.2307692307692,718.3097165991902,Pocillopora tuahiniensis,788.2307692307692
OG_09969,517.525,951.2105263157895,238.25641025641025,712.9541160593792,Porites evermanni,951.2105263157895
OG_12880,5899.225,5192.684210526316,NA,706.5407894736845,Acropora pulchra,5899.225
OG_14037,323.9,NA,1028.897435897436,704.997435897436,Pocillopora tuahiniensis,1028.897435897436
OG_04547,503.775,1144.3684210526317,1200.3589743589744,696.5839743589744,Pocillopora tuahiniensis,1200.3589743589744
OG_02146,743.075,96.71052631578948,48.69230769230769,694.3826923076923,Acropora pulchra,743.075
OG_06592,264.725,600.5263157894736,956.3333333333334,691.6083333333333,Pocillopora tuahiniensis,956.3333333333334
OG_09796,861.3250000000002,176.31578947368422,736.2820512820513,685.0092105263159,Acropora pulchra,861.3250000000002
OG_01452,1007.2,1686.8157894736842,1419.6410256410256,679.6157894736841,Porites evermanni,1686.8157894736842
OG_08658,918.35,240.73684210526318,560.4358974358975,677.6131578947368,Acropora pulchra,918.35
OG_09423,454.85,798,1129.076923076923,674.2269230769231,Pocillopora tuahiniensis,1129.076923076923
OG_08914,686.675,31.236842105263158,19.666666666666664,667.0083333333333,Acropora pulchra,686.675
OG_12108,1279.6,1944.342105263158,NA,664.742105263158,Porites evermanni,1944.342105263158
OG_12447,1569.25,908.6578947368421,NA,660.5921052631579,Acropora pulchra,1569.25
OG_07404,462.7,733.4736842105264,1121.6923076923076,658.9923076923076,Pocillopora tuahiniensis,1121.6923076923076
OG_18223,NA,75.42105263157895,730.2051282051282,654.7840755735492,Pocillopora tuahiniensis,730.2051282051282
OG_00807,1342.475,1250.157894736842,694.1282051282051,648.3467948717948,Acropora pulchra,1342.475
OG_07389,833.025,212.05263157894737,186.25641025641025,646.7685897435897,Acropora pulchra,833.025
OG_07331,252.275,671.3684210526314,30.615384615384617,640.7530364372468,Porites evermanni,671.3684210526314
OG_06719,302.575,452.7631578947369,926.3846153846155,623.8096153846154,Pocillopora tuahiniensis,926.3846153846155
OG_02163,606.5,21.05263157894737,361,585.4473684210526,Acropora pulchra,606.5
OG_10121,340.95,366.52631578947364,925.1538461538462,584.2038461538461,Pocillopora tuahiniensis,925.1538461538462
OG_02358,352.125,178.3947368421053,756.025641025641,577.6309041835357,Pocillopora tuahiniensis,756.025641025641
OG_06181,5187.75,4934.157894736842,4610.128205128205,577.6217948717949,Acropora pulchra,5187.75
OG_12888,1160.55,1735.7105263157896,NA,575.1605263157896,Porites evermanni,1735.7105263157896
OG_06004,818.575,721.2631578947369,1294.051282051282,572.7881241565451,Pocillopora tuahiniensis,1294.051282051282
OG_03429,239.6,19.18421052631579,591.9230769230769,572.7388663967611,Pocillopora tuahiniensis,591.9230769230769
OG_12162,12.324999999999998,581.8947368421052,NA,569.5697368421052,Porites evermanni,581.8947368421052
OG_10675,379.9750000000001,949.3684210526316,NA,569.3934210526315,Porites evermanni,949.3684210526316
OG_12032,142.3,709.8684210526316,NA,567.5684210526315,Porites evermanni,709.8684210526316
OG_15283,8.25,NA,570.1794871794874,561.9294871794874,Pocillopora tuahiniensis,570.1794871794874
OG_03270,220.9,36.28947368421053,595,558.7105263157895,Pocillopora tuahiniensis,595
OG_07620,576.325,910.3157894736842,353.025641025641,557.2901484480432,Porites evermanni,910.3157894736842
OG_06712,5.825,252.3684210526316,555.2051282051282,549.3801282051281,Pocillopora tuahiniensis,555.2051282051282
OG_14915,146.1,NA,687.2051282051283,541.1051282051283,Pocillopora tuahiniensis,687.2051282051283
OG_02690,260.2,52.55263157894737,585.4102564102565,532.8576248313091,Pocillopora tuahiniensis,585.4102564102565
OG_15383,542.9,NA,21.512820512820515,521.3871794871794,Acropora pulchra,542.9
OG_05087,506.325,84.39473684210526,598.7435897435897,514.3488529014844,Pocillopora tuahiniensis,598.7435897435897
OG_14012,1595,NA,1086.179487179487,508.82051282051293,Acropora pulchra,1595
